,Location,ReportedYear,crime_count,longitude,latitude
14061,3100 W BURLEIGH ST,2019,2,-87.95227282386861,43.07535745
14062,3100 W BURLEIGH ST,2020,2,-87.95227282386861,43.07535745
14063,3100 W BURLEIGH ST,2021,2,-87.95227282386861,43.07535745
14064,3100 W BURLEIGH ST,2022,2,-87.95227282386861,43.07535745
14065,3100 W CONCORDIA AV,2016,1,-87.9525413,43.0798763
14066,3100 W CONCORDIA AV,2017,2,-87.9525413,43.0798763
14067,3100 W CONCORDIA AV,2019,1,-87.9525413,43.0798763
14068,3101 N 24TH ST,2016,1,-75.16921170554653,40.00217705
14069,3101 N 25TH ST,2017,1,-90.208225,38.65521
14070,3101 N 27TH ST,2017,1,-75.17404,40.00282
14071,3101 N 27TH ST,2019,3,-75.17404,40.00282
14072,3101 N 27TH ST,2020,8,-75.17404,40.00282
14073,3101 N 27TH ST,2021,1,-75.17404,40.00282
14074,3101 N 27TH ST,2022,4,-75.17404,40.00282
14075,3101 N 2ND ST,2017,1,-75.13320930875078,39.9978538
14076,3101 N 30TH ST,2016,1,-75.1786862244898,40.00441874489796
14077,3101 N BOOTH ST,2016,1,-87.904099,43.074872
14078,3101 N MARYLAND AV,2016,1,-87.883011,43.074771
14079,3101 N OAKLAND AV,2017,2,-87.88822024999999,43.074806699999996
14080,3101 N OAKLAND AV,2018,2,-87.88822024999999,43.074806699999996
14081,3101 N OAKLAND AV,2021,2,-87.88822024999999,43.074806699999996
14082,3101 N OAKLAND AV,2022,1,-87.88822024999999,43.074806699999996
14083,3101 W CAPITOL DR,2016,1,-87.952393,43.089753
14084,3101 W GLENDALE AV,2016,1,-87.9519704,43.1007229
14085,3101 W GLENDALE AV,2017,2,-87.9519704,43.1007229
14086,3101 W GLENDALE AV,2019,2,-87.9519704,43.1007229
14087,3102 N 27TH ST,2016,1,-75.17435163399601,40.00288055
14088,3102 N 27TH ST,2020,1,-75.17435163399601,40.00288055
14089,3102 N PIERCE ST,2016,1,-87.90246295,43.07489075
14090,3103 N 15TH ST,2017,1,-75.15476397959183,40.000356265306124
14091,3103 N 28TH ST,2016,1,-75.17544628790124,40.0030237
14092,3103 N 28TH ST,2019,1,-75.17544628790124,40.0030237
14093,3104 N 12TH ST,2016,1,-87.9261244,43.0751107
14094,3104 N 12TH ST,2020,1,-87.9261244,43.0751107
14095,3104 N 12TH ST,2022,1,-87.9261244,43.0751107
14096,3104 N 1ST ST,2017,1,-121.93615516408975,37.39756449048011
14097,3104 N CAMBRIDGE AV,2017,1,-87.89116814243681,43.07489795
14098,3104 N HOLTON ST,2017,1,-87.9050425,43.0750268
14099,3104 N NEWHALL ST,2016,1,-87.89003283134386,43.07485135
14100,3105 N 12TH ST,2016,1,-75.14918689795918,40.00037126530612
14101,3105 N 12TH ST,2017,1,-75.14918689795918,40.00037126530612
14102,3105 N 12TH ST,2019,1,-75.14918689795918,40.00037126530612
14103,3105 N 12TH ST,2020,2,-75.14918689795918,40.00037126530612
14104,3105 N 20TH ST,2016,1,-87.93760860573333,43.075291750000005
14105,3105 N 27TH ST,2017,2,-75.17402832653062,40.002874408163265
14106,3105 N 27TH ST,2018,1,-75.17402832653062,40.002874408163265
14107,3105 N 27TH ST,2019,1,-75.17402832653062,40.002874408163265
14108,3105 N 27TH ST,2022,1,-75.17402832653062,40.002874408163265
14109,3105 N 9TH ST,2016,1,-75.14456261752332,39.9990701
14110,3105 N 9TH ST,2017,1,-75.14456261752332,39.9990701
14111,3105 N 9TH ST,2020,2,-75.14456261752332,39.9990701
14112,3105 N 9TH ST,2022,2,-75.14456261752332,39.9990701
14113,3105 N HOLTON ST,2016,3,-87.9054958,43.0750368
14114,3105 N HOLTON ST,2017,2,-87.9054958,43.0750368
14115,3105 N HOLTON ST,2018,2,-87.9054958,43.0750368
14116,3105 N HOLTON ST,2020,2,-87.9054958,43.0750368
14117,3106 N 7TH ST,2016,1,-75.14256681632652,39.99883710204082
14118,3107 N 27TH ST,2016,1,-112.02349939778492,33.48441925
14119,3107 N BARTLETT AV,2017,1,-87.889376181231,43.074902
14120,3107 N BARTLETT AV,2018,1,-87.889376181231,43.074902
14121,3107 N BARTLETT AV,2019,1,-87.889376181231,43.074902
14122,3107 N RICHARDS ST,2016,1,-87.90780480253936,43.07498252254948
14123,3108 N CAMBRIDGE AV,2017,1,-87.89120107446483,43.0749828
14124,3108 N JULIA ST,2016,2,-87.91502605,43.0751346
14125,3108 N JULIA ST,2020,1,-87.91502605,43.0751346
14126,3109 N BARTLETT AV,2017,2,-87.88935299051847,43.074961349999995
14127,311 E BROWN ST,2017,1,-87.90793966666666,43.056531166666666
14128,311 E CHICAGO ST,2016,1,-87.9069291,43.0325739
14129,311 E CHICAGO ST,2017,3,-87.9069291,43.0325739
14130,311 E CHICAGO ST,2018,1,-87.9069291,43.0325739
14131,311 E CHICAGO ST,2019,1,-87.9069291,43.0325739
14132,311 E CHICAGO ST,2020,1,-87.9069291,43.0325739
14133,311 E CHICAGO ST,2021,3,-87.9069291,43.0325739
14134,311 E CHICAGO ST,2022,1,-87.9069291,43.0325739
14135,311 E ERIE ST,2016,1,-87.90637168733696,43.0301088
14136,311 E ERIE ST,2017,4,-87.90637168733696,43.0301088
14137,311 E ERIE ST,2018,6,-87.90637168733696,43.0301088
14138,311 E ERIE ST,2019,1,-87.90637168733696,43.0301088
14139,311 E ERIE ST,2020,1,-87.90637168733696,43.0301088
14140,311 E ERIE ST,2021,1,-87.90637168733696,43.0301088
14141,311 E ERIE ST,2022,4,-87.90637168733696,43.0301088
14142,311 E OGDEN AV,2017,1,-88.14246976632647,41.78610825
14143,311 W CHRISTINE LA,2016,1,-87.91433332580105,43.06837091595119
14144,311 W CHRISTINE LA,2021,1,-87.91433332580105,43.06837091595119
14145,311 W GARFIELD AV,2016,1,-87.9144568348826,43.05901891277252
14146,311 W JUNEAU AV,2016,1,-87.914955,43.0455029
14147,311 W LOCUST ST,2016,4,-87.91449603060249,43.0707254
14148,311 W LOCUST ST,2017,4,-87.91449603060249,43.0707254
14149,311 W LOCUST ST,2018,2,-87.91449603060249,43.0707254
14150,311 W LOCUST ST,2019,2,-87.91449603060249,43.0707254
14151,311 W LOCUST ST,2020,3,-87.91449603060249,43.0707254
14152,311 W LOCUST ST,2021,3,-87.91449603060249,43.0707254
14153,3110 N 25TH ST,2017,1,-90.2080181010101,38.655178585858586
14154,3110 N PIERCE ST,2016,1,-87.90246397566226,43.07505135
14155,3110 N PIERCE ST,2018,1,-87.90246397566226,43.07505135
14156,3111 N 21ST ST,2016,1,-87.93901545754485,43.07542775
14157,3111 N 21ST ST,2019,1,-87.93901545754485,43.07542775
14158,3111 N 21ST ST,2020,1,-87.93901545754485,43.07542775
14159,3111 N MARIETTA AV,2016,1,-87.87358558847771,43.07497845
14160,3111 N MARIETTA AV,2018,1,-87.87358558847771,43.07497845
14161,3111 N MARIETTA AV,2019,1,-87.87358558847771,43.07497845
14162,3111 N MARIETTA AV,2022,1,-87.87358558847771,43.07497845
14163,3112 N 9TH ST,2016,1,-75.14486310930656,39.999268799999996
14164,3112 W GLENDALE AV,2016,2,-87.9522608,43.10109585
14165,3112 W GLENDALE AV,2018,2,-87.9522608,43.10109585
14166,3112 W GLENDALE AV,2019,1,-87.9522608,43.10109585
14167,3112 W GLENDALE AV,2021,2,-87.9522608,43.10109585
14168,3112 W GLENDALE AV,2022,1,-87.9522608,43.10109585
14169,3112 W GLENDALE AV #2,2017,1,-1.23036585,54.6825831
14170,3112 W GLENDALE AV #6,2017,2,-1.23037755,54.68305095
14171,3113 E HAMPSHIRE ST,2016,1,-87.8713351496144,43.0752613
14172,3113 E HAMPSHIRE ST,2021,1,-87.8713351496144,43.0752613
14173,3113 N 15TH ST,2017,1,-87.93017890773439,43.0753496
14174,3114 N BARTLETT AV,2016,1,-87.8888325,43.07505345
14175,3114 N BARTLETT AV,2022,1,-87.8888325,43.07505345
14176,3115 N 11TH ST,2016,1,-90.19407891753517,38.65548429182661
14177,3115 N 14TH ST,2016,1,-90.19690454625784,38.65609487109043
14178,3115 N 14TH ST,2020,1,-90.19690454625784,38.65609487109043
14179,3115 N 14TH ST,2021,1,-90.19690454625784,38.65609487109043
14180,3115 N 28TH ST,2016,1,-75.17539489284565,40.0032611
14181,3115 N BARTLETT AV,2017,2,-87.88936213746254,43.07506465
14182,3115 N BARTLETT AV,2022,1,-87.88936213746254,43.07506465
14183,3116 N 27TH ST,2016,1,-75.17429963108731,40.00316015
14184,3116 N 27TH ST,2017,1,-75.17429963108731,40.00316015
14185,3116 N 27TH ST,2019,1,-75.17429963108731,40.00316015
14186,3116 N DOUSMAN ST,2017,1,-87.89624097496498,43.07516715
14187,3116 N DOUSMAN ST,2020,1,-87.89624097496498,43.07516715
14188,3116 N DOWNER AV,2017,1,-87.8777248,43.0751474
14189,3117 N 8TH ST,2016,1,-87.92157064507413,43.07527845
14190,3117 N 8TH ST,2020,1,-87.92157064507413,43.07527845
14191,3117 N 8TH ST,2021,1,-87.92157064507413,43.07527845
14192,3117 N FRATNEY ST,2017,2,-87.90176549906573,43.0752121
14193,3118 N 11TH ST,2017,1,-90.1941069712927,38.655516925789456
14194,3118 N 11TH ST,2018,1,-90.1941069712927,38.655516925789456
14195,3118 N 12TH ST,2017,1,-87.92598991016337,43.075418400000004
14196,3118 N 21ST ST,2016,1,-87.938536701327,43.0756056
14197,3118 N 21ST ST,2020,5,-87.938536701327,43.0756056
14198,3118 N 27TH ST,2017,1,-75.17429164159364,40.0031999
14199,3118 N 27TH ST,2018,1,-75.17429164159364,40.0031999
14200,3118 N 27TH ST,2022,2,-75.17429164159364,40.0031999
14201,3118 N BARTLETT AV,2017,1,-87.88882559835938,43.07513595
14202,3118 N BARTLETT AV,2020,1,-87.88882559835938,43.07513595
14203,3118 N BUFFUM ST,2017,1,-87.90619540081913,43.0752795
14204,3118 N BUFFUM ST,2021,1,-87.90619540081913,43.0752795
14205,3118 N CAMBRIDGE AV,2017,1,-87.89119938727319,43.07520945
14206,3118 N CAMBRIDGE AV,2021,2,-87.89119938727319,43.07520945
14207,3118 N MARIETTA AV,2017,1,-87.87303646320754,43.07514305
14208,3118 N SUMMIT AV,2016,1,-87.87533488538935,43.07517945
14209,3118 N SUMMIT AV,2019,1,-87.87533488538935,43.07517945
14210,3119 N 24TH ST,2016,1,-75.16913846785712,40.002551049999994
14211,3119 N 6TH ST,2016,1,-87.91889899181525,43.0753172
14212,3119 N 6TH ST,2018,1,-87.91889899181525,43.0753172
14213,3119 N 6TH ST,2019,1,-87.91889899181525,43.0753172
14214,3119 N BARTLETT AV,2016,1,-87.88936755454608,43.0751523
14215,3119 N RICHARDS ST,2017,2,-87.90793368507403,43.07531215
14216,312 E BUFFALO ST,2016,3,-87.9070862,43.0339964
14217,312 E BUFFALO ST,2017,1,-87.9070862,43.0339964
14218,312 E BUFFALO ST,2018,1,-87.9070862,43.0339964
14219,312 E BUFFALO ST,2021,3,-87.9070862,43.0339964
14220,312 E BUFFALO ST,2022,1,-87.9070862,43.0339964
14221,312 E ERIE ST,2017,2,-87.61986603615914,41.89429750138408
14222,312 E ERIE ST,2022,1,-87.61986603615914,41.89429750138408
14223,312 E FLORIDA ST,2017,1,-87.90836736904762,43.02717702380952
14224,312 E WISCONSIN AV #220,2016,1,27.897681774528778,-26.290074408707998
14225,312 W KEEFE AV,2016,1,-87.91422605075061,43.0824514
14226,312 W KEEFE AV,2018,2,-87.91422605075061,43.0824514
14227,312 W KEEFE AV,2019,1,-87.91422605075061,43.0824514
14228,312 W KEEFE AV,2021,2,-87.91422605075061,43.0824514
14229,312 W KEEFE AV,2022,2,-87.91422605075061,43.0824514
14230,3120 N ACHILLES ST,2017,2,-87.90993374056663,43.07528955
14231,3120 N ACHILLES ST,2022,2,-87.90993374056663,43.07528955
14232,3121 N 10TH ST,2017,1,-87.92402206303888,43.0754253
14233,3121 N 20TH ST,2017,1,-87.93761439279936,43.0756369
14234,3121 N 20TH ST,2019,1,-87.93761439279936,43.0756369
14235,3121 N 25TH ST,2016,1,-75.17068988649184,40.00278925
14236,3121 N 25TH ST,2019,1,-75.17068988649184,40.00278925
14237,3121 N 29TH ST,2016,1,-75.17692776797495,40.00373165
14238,3121 N 29TH ST,2017,2,-75.17692776797495,40.00373165
14239,3121 N 29TH ST,2018,1,-75.17692776797495,40.00373165
14240,3121 N 29TH ST,2021,1,-75.17692776797495,40.00373165
14241,3121 N 29TH ST,2022,1,-75.17692776797495,40.00373165
14242,3121 N BARTLETT AV,2017,1,-87.88934820135677,43.0752334
14243,3121 N OAKLAND AV,2016,1,-87.8881586,43.0750865
14244,3121 N OAKLAND AV,2017,1,-87.8881586,43.0750865
14245,3121 N OAKLAND AV,2018,1,-87.8881586,43.0750865
14246,3121 N OAKLAND AV,2021,2,-87.8881586,43.0750865
14247,3121 N OAKLAND AV,2022,1,-87.8881586,43.0750865
14248,3122 N 10TH ST,2016,1,-87.92352166817017,43.0754852
14249,3122 N 21ST ST,2016,1,-87.9385548475606,43.07568765
14250,3122 N 21ST ST,2020,1,-87.9385548475606,43.07568765
14251,3122 N 5TH ST,2017,2,-87.91668712713106,43.07542935
14252,3122 N 5TH ST,2018,1,-87.91668712713106,43.07542935
14253,3122 N 5TH ST,2019,1,-87.91668712713106,43.07542935
14254,3122 N 5TH ST,2020,1,-87.91668712713106,43.07542935
14255,3122 N 6TH ST,2017,1,-75.14089887190477,39.9989872
14256,3122 N 6TH ST,2022,1,-75.14089887190477,39.9989872
14257,3122 N FRATNEY ST,2016,1,-87.90125439996308,43.0752957
14258,3122 N JULIA ST,2017,1,-87.91545189930568,43.0753617
14259,3122 N JULIA ST,2019,2,-87.91545189930568,43.0753617
14260,3122 N JULIA ST,2022,2,-87.91545189930568,43.0753617
14261,3122 N PALMER ST,2017,1,-87.90861532528248,43.075376000000006
14262,3122 N PALMER ST,2020,1,-87.90861532528248,43.075376000000006
14263,3123 N FRATNEY ST,2017,1,-87.9017594,43.075298849999996
14264,3123 N MARIETTA AV,2017,1,-87.87344130489356,43.07492830955789
14265,3123 N MARIETTA AV,2020,1,-87.87344130489356,43.07492830955789
14266,3123 N PIERCE ST,2017,1,-87.90299399851364,43.0753086
14267,3124 N 16TH ST,2017,1,-87.93088468336285,43.07556445
14268,3124 N 28TH ST,2016,1,-75.17565868435932,40.003618200000005
14269,3124 N 28TH ST,2018,1,-75.17565868435932,40.003618200000005
14270,3124 N 28TH ST,2019,1,-75.17565868435932,40.003618200000005
14271,3124 N 7TH ST,2017,3,-75.14254309391893,39.999237550000004
14272,3124 N DOUSMAN ST,2017,1,-87.89621937517884,43.075331950000006
14273,3124 N RICHARDS ST,2016,1,-87.90745646656981,43.075356299999996
14274,3124 N RICHARDS ST,2019,1,-87.90745646656981,43.075356299999996
14275,3124 N RICHARDS ST,2022,1,-87.90745646656981,43.075356299999996
14276,3125 N 11TH ST,2017,1,-90.19417243006028,38.65559307170276
14277,3125 N 29TH ST,2016,1,-75.17691040331178,40.0038115
14278,3125 N 29TH ST,2019,1,-75.17691040331178,40.0038115
14279,3125 N PALMER ST,2016,1,-87.90916175,43.07538125
14280,3125 N PALMER ST,2017,1,-87.90916175,43.07538125
14281,3125 N PALMER ST,2020,2,-87.90916175,43.07538125
14282,3126 N 11TH ST,2016,1,-90.19418178131279,38.65560394969038
14283,3126 N 11TH ST,2017,2,-90.19418178131279,38.65560394969038
14284,3126 N 11TH ST,2018,1,-90.19418178131279,38.65560394969038
14285,3126 N 11TH ST,2019,1,-90.19418178131279,38.65560394969038
14286,3126 N 11TH ST,2021,2,-90.19418178131279,38.65560394969038
14287,3126 N 13TH ST,2016,1,-87.9272187,43.0755942
14288,3126 N 13TH ST,2017,1,-87.9272187,43.0755942
14289,3126 N 13TH ST,2018,2,-87.9272187,43.0755942
14290,3126 N 14TH ST,2016,2,-90.196803,38.655744
14291,3126 N 14TH ST,2021,1,-90.196803,38.655744
14292,3126 N 14TH ST,2022,1,-90.196803,38.655744
14293,3126 N 28TH ST,2016,1,-75.1756451249662,40.0036542
14294,3126 N 28TH ST,2018,1,-75.1756451249662,40.0036542
14295,3126 N 28TH ST,2019,1,-75.1756451249662,40.0036542
14296,3126 N PALMER ST,2016,1,-87.90863532401366,43.07545845
14297,3127 N 16TH ST,2016,1,-87.93140505102988,43.07563235000001
14298,3127 N 21ST ST,2017,1,-87.93902838724975,43.075756150000004
14299,3127 N 21ST ST,2019,2,-87.93902838724975,43.075756150000004
14300,3127 N 21ST ST,2021,1,-87.93902838724975,43.075756150000004
14301,3127 N BARTLETT AV,2017,1,-87.88936365,43.07531035
14302,3127 N CRAMER ST,2016,1,-87.88692680024002,43.0753316
14303,3127 N CRAMER ST,2022,1,-87.88692680024002,43.0753316
14304,3127 N RICHARDS ST,2017,2,-87.90793903694869,43.075450200000006
14305,3127 N RICHARDS ST,2018,1,-87.90793903694869,43.075450200000006
14306,3127 N RICHARDS ST,2020,1,-87.90793903694869,43.075450200000006
14307,3127 N RICHARDS ST,2021,1,-87.90793903694869,43.075450200000006
14308,3128 N ACHILLES ST,2016,1,-87.90987107861858,43.075501349999996
14309,3128 N ACHILLES ST,2017,1,-87.90987107861858,43.075501349999996
14310,3128 N ACHILLES ST,2021,2,-87.90987107861858,43.075501349999996
14311,3128 N NEWHALL ST,2016,1,-87.89016506422689,43.075010835703246
14312,3128 N PIERCE ST,2017,2,-87.90245467513661,43.0753945
14313,3128 N PIERCE ST,2022,1,-87.90245467513661,43.0753945
14314,3129 N 24TH PL,2016,2,-87.94378489947555,43.07587425
14315,3129 N 28TH ST,2017,1,-75.17531971219387,40.0035368
14316,3129 N 29TH ST,2016,1,-75.17687810201593,40.00389215
14317,3129 N 5TH ST,2016,1,-87.91717892942668,43.0755306
14318,3129 N 5TH ST,2022,1,-87.91717892942668,43.0755306
14319,3129 N BARTLETT AV,2016,1,-87.88936989999999,43.07538295
14320,3129 N BARTLETT AV,2022,1,-87.88936989999999,43.07538295
14321,3129 N BREMEN ST,2016,2,-87.90045349799453,43.0754903
14322,3129 N BREMEN ST,2017,1,-87.90045349799453,43.0754903
14323,3129 N BREMEN ST,2019,1,-87.90045349799453,43.0754903
14324,3129 N BREMEN ST,2020,1,-87.90045349799453,43.0754903
14325,3129 N BREMEN ST,2021,1,-87.90045349799453,43.0754903
14326,3129 N BREMEN ST,2022,7,-87.90045349799453,43.0754903
14327,3129 N OAKLAND AV,2016,1,-87.8880248,43.0753658
14328,3129 N OAKLAND AV,2017,1,-87.8880248,43.0753658
14329,3129 N OAKLAND AV,2018,1,-87.8880248,43.0753658
14330,3129 N OAKLAND AV,2022,1,-87.8880248,43.0753658
14331,313 E GARFIELD AV,2017,1,-87.90781435,43.058899999999994
14332,313 E GARFIELD AV,2022,1,-87.90781435,43.058899999999994
14333,313 W VIENNA AV,2016,1,-87.91420501395336,43.0853016
14334,3130 N 14TH ST,2016,2,-100.77198074601752,46.8407245
14335,3130 N 14TH ST,2021,2,-100.77198074601752,46.8407245
14336,3130 N BARTLETT AV,2016,1,-87.88881698719456,43.0753837
14337,3130 N BARTLETT AV,2018,2,-87.88881698719456,43.0753837
14338,3130 N BARTLETT AV,2021,1,-87.88881698719456,43.0753837
14339,3130 N BOOTH ST,2017,1,-87.90369333714173,43.075502900000004
14340,3130 N MARIETTA AV,2017,1,-87.87302475,43.075386
14341,3130 N PIERCE ST,2017,2,-87.90244785016188,43.07550325
14342,3130 N PIERCE ST,2019,1,-87.90244785016188,43.07550325
14343,3130 N PIERCE ST,2021,1,-87.90244785016188,43.07550325
14344,3131 N 14TH ST,2016,2,-90.19687785025049,38.65617590194849
14345,3131 N 14TH ST,2021,1,-90.19687785025049,38.65617590194849
14346,3131 N 24TH ST,2016,1,-75.1690772361963,40.00279125
14347,3131 N 24TH ST,2022,1,-75.1690772361963,40.00279125
14348,3131 N MARTIN L KING JR DR,2016,3,-78.912265,35.941049
14349,3131 N MARTIN L KING JR DR,2017,1,-78.912265,35.941049
14350,3131 N MARTIN L KING JR DR,2018,2,-78.912265,35.941049
14351,3131 N MARTIN L KING JR DR,2020,1,-78.912265,35.941049
14352,3131 N MARTIN L KING JR DR,2021,3,-78.912265,35.941049
14353,3131 N MARTIN L KING JR DR,2022,2,-78.912265,35.941049
14354,3131 N PIERCE ST,2017,1,-87.90295625499765,43.0755002
14355,3131 N PIERCE ST,2018,3,-87.90295625499765,43.0755002
14356,3131 N PIERCE ST,2019,2,-87.90295625499765,43.0755002
14357,3131 N PIERCE ST,2020,1,-87.90295625499765,43.0755002
14358,3131 N PIERCE ST,2021,1,-87.90295625499765,43.0755002
14359,3131 N PIERCE ST,2022,6,-87.90295625499765,43.0755002
14360,3131A N 14TH ST,2016,1,-87.92895314621252,43.07569745
14361,3132 N 21ST ST,2016,1,-87.93853920000001,43.07585635
14362,3132 N 21ST ST,2019,1,-87.93853920000001,43.07585635
14363,3132 N OAKLAND AV,2016,1,-87.88752953464952,43.07540685
14364,3133 N 9TH ST,2017,1,-75.14443342957718,39.9996562
14365,3133 N 9TH ST,2018,1,-75.14443342957718,39.9996562
14366,3133 N 9TH ST,2019,1,-75.14443342957718,39.9996562
14367,3133 N 9TH ST,2020,1,-75.14443342957718,39.9996562
14368,3133 N OAKLAND AV,2016,2,-87.88796020709842,43.07502587929692
14369,3133 N OAKLAND AV,2017,1,-87.88796020709842,43.07502587929692
14370,3134 N 9TH ST,2017,1,-75.14478971870811,39.99971405
14371,3135 N 11TH ST,2016,1,-87.92527154024202,43.0757093
14372,3135 N 21ST ST,2017,1,-87.9390267571099,43.075916050000004
14373,3135 N 21ST ST,2019,2,-87.9390267571099,43.075916050000004
14374,3135 N 9TH ST,2017,1,-75.14443964748696,39.9996964
14375,3135 N BOOTH ST,2016,1,-87.90423576068466,43.07556425
14376,3135 N BOOTH ST,2017,2,-87.90423576068466,43.07556425
14377,3135 N BOOTH ST,2019,1,-87.90423576068466,43.07556425
14378,3135 N BOOTH ST,2020,1,-87.90423576068466,43.07556425
14379,3135 N FRATNEY ST,2016,1,-87.90174699910506,43.0755605
14380,3135 N FRATNEY ST,2017,2,-87.90174699910506,43.0755605
14381,3135 N FRATNEY ST,2021,1,-87.90174699910506,43.0755605
14382,3135 N NEWHALL ST,2017,1,-87.89057911758795,43.075491650000004
14383,3135 N NEWHALL ST,2020,1,-87.89057911758795,43.075491650000004
14384,3135 N RICHARDS ST,2017,1,-87.90794766690999,43.07560705
14385,3135 N RICHARDS ST,2019,2,-87.90794766690999,43.07560705
14386,3136 N 28TH ST,2016,1,-75.17558956410257,40.00360002564103
14387,3136 N 7TH ST,2016,1,-75.14249086899227,39.9994772
14388,3137 N 11TH ST,2017,1,-90.1942846450904,38.655723607554144
14389,3137 N 24TH PL,2016,1,-87.94381262118443,43.07603415
14390,3137 N 24TH PL,2017,1,-87.94381262118443,43.07603415
14391,3137 N 24TH PL,2022,1,-87.94381262118443,43.07603415
14392,3137 N 29TH ST,2017,2,-75.176987375,40.00385455
14393,3137 N 29TH ST,2020,1,-75.176987375,40.00385455
14394,3137 N 2ND ST,2017,1,-87.912885225,43.07570015
14395,3137 N 2ND ST,2018,1,-87.912885225,43.07570015
14396,3137 N OAKLAND AV,2016,1,-87.88795933483996,43.075056613579996
14397,3137 N OAKLAND AV,2021,1,-87.88795933483996,43.075056613579996
14398,3138 N 11TH ST,2017,1,-90.19429423861365,38.65573426166428
14399,3138 N 11TH ST,2020,2,-90.19429423861365,38.65573426166428
14400,3138 N 11TH ST,2021,1,-90.19429423861365,38.65573426166428
14401,3138 N 11TH ST,2022,1,-90.19429423861365,38.65573426166428
14402,3138 N 2ND ST,2016,1,-87.91227149136253,43.0756835
14403,3138 N 2ND ST,2021,1,-87.91227149136253,43.0756835
14404,3138 N 2ND ST,2022,1,-87.91227149136253,43.0756835
14405,3138 N ACHILLES ST,2016,1,-87.90986513793177,43.0757009
14406,3138 N ACHILLES ST,2017,1,-87.90986513793177,43.0757009
